city,state,longitude,latitude
MOUNT ENTERPRISE,TX,31.9669,-94.6873
MOUNT EPHRAIM,NJ,39.8865,-75.0941
MOUNT ERIE,IL,38.3819,-88.4056
MOUNT FREEDOM,NJ,40.8055,-74.5738
MOUNT GAY,WV,37.8464,-82.0485
MOUNT GILEAD,NC,35.2476,-79.9233
MOUNT GILEAD,OH,40.5259,-82.7528
MOUNT GRETNA,PA,40.2546,-76.4615
MOUNT HAMILTON,CA,37.3043,-121.633
MOUNT HERMON,CA,37.0521,-122.058
MOUNT HERMON,KY,36.7723,-85.8195
MOUNT HERMON,LA,30.9182,-90.0436
MOUNT HOLLY,AR,33.3026,-92.8176
MOUNT HOLLY,NC,35.3187,-81.0267
MOUNT HOLLY,NJ,40.045,-74.8019
MOUNT HOLLY,VA,38.1182,-76.6805
MOUNT HOLLY,VT,43.4445,-72.8024
MOUNT HOLLY SPRINGS,PA,40.2026,-77.0821
MOUNT HOOD PARKDALE,OR,45.4929,-121.598
MOUNT HOPE,AL,34.4793,-87.4769
MOUNT HOPE,KS,37.8239,-97.6378
MOUNT HOPE,OH,40.6223,-81.7825
MOUNT HOPE,WI,42.9755,-90.8496
MOUNT HOPE,WV,38.0031,-81.1933
MOUNT HOREB,WI,42.9734,-89.5139
MOUNT IDA,AR,34.5507,-93.5852
MOUNT JACKSON,VA,38.7857,-78.6803
MOUNT JEWETT,PA,41.7193,-78.623
MOUNT JOY,PA,40.1137,-76.354
MOUNT JUDEA,AR,35.9407,-93.0654
MOUNT JULIET,TN,36.2041,-86.5183
MOUNT KISCO,NY,41.1973,-73.7229
MOUNT LAGUNA,CA,33.0169,-116.846
MOUNT LAUREL,NJ,39.9559,-74.9173
MOUNT LEMMON,AZ,32.3763,-110.76
MOUNT LIBERTY,OH,40.4061,-82.4658
MOUNT LOOKOUT,WV,38.3184,-80.8342
MOUNT MARION,NY,42.0371,-73.9928
MOUNT MEIGS,AL,32.2334,-86.2085
MOUNT MORRIS,IL,42.0582,-89.353
MOUNT MORRIS,MI,43.1206,-83.693
MOUNT MORRIS,NY,42.6835,-77.8664
MOUNT MORRIS,PA,39.774,-80.0246
MOUNT MOURNE,NC,35.5298,-80.947
MOUNT NEBO,WV,38.3184,-80.8342
MOUNT OLIVE,AL,33.6373,-86.8752
MOUNT OLIVE,IL,39.2656,-89.9226
MOUNT OLIVE,MS,31.7179,-89.6235
MOUNT OLIVE,NC,35.2291,-78.0901
MOUNT OLIVE,WV,38.0413,-81.0648
MOUNT OLIVET,KY,38.5317,-84.0356
MOUNT ORAB,OH,39.0579,-83.9139
MOUNT PERRY,OH,39.7608,-82.2077
MOUNT PLEASANT,AR,35.9618,-91.8197
MOUNT PLEASANT,IA,40.9946,-91.5737
MOUNT PLEASANT,MI,43.5971,-84.7753
MOUNT PLEASANT,MS,34.9536,-89.523
MOUNT PLEASANT,NC,35.4168,-80.4165
MOUNT PLEASANT,OH,40.177,-80.7827
MOUNT PLEASANT,PA,40.2022,-79.61
MOUNT PLEASANT,SC,32.8447,-79.8331
MOUNT PLEASANT,TN,35.5418,-87.2095
MOUNT PLEASANT,TX,33.1663,-94.975
MOUNT PLEASANT,UT,39.3486,-111.606
MOUNT PLEASANT MILLS,PA,40.7237,-77.0135
MOUNT POCONO,PA,41.1363,-75.3709
MOUNT PROSPECT,IL,42.0624,-87.9318
MOUNT PULASKI,IL,39.9897,-89.294
MOUNT RAINIER,MD,38.9427,-76.9671
MOUNT ROYAL,NJ,39.8086,-75.2129
MOUNT SAINT FRANCIS,IN,38.2985,-85.897
MOUNT SAINT JOSEPH,OH,39.0965,-84.6431
MOUNT SAVAGE,MD,39.6956,-78.8725
MOUNT SHASTA,CA,41.4272,-122.473
MOUNT SHERMAN,KY,37.464,-85.6392
MOUNT SIDNEY,VA,38.242,-78.9683
MOUNT SINAI,NY,40.9223,-72.6371
MOUNT SOLON,VA,38.3255,-79.0942
MOUNT STERLING,IA,40.7499,-91.9481
MOUNT STERLING,IL,39.9781,-90.7569
MOUNT STERLING,KY,38.0521,-83.9247
MOUNT STERLING,MO,38.4845,-91.6218
MOUNT STERLING,OH,39.7652,-83.3448
MOUNT STERLING,WI,43.2064,-90.9405
MOUNT STORM,WV,39.0706,-79.2335
MOUNT SUMMIT,IN,40.0013,-85.3199
MOUNT TABOR,NJ,40.8711,-74.4777
MOUNT TREMPER,NY,41.8743,-74.169
MOUNT ULLA,NC,35.6563,-80.7016
MOUNT UNION,IA,41.0108,-91.4382
MOUNT UNION,PA,40.3823,-77.8822
MOUNT UPTON,NY,42.4003,-75.4516
MOUNT VERNON,AL,31.0803,-88.0572
MOUNT VERNON,AR,35.2316,-92.1689
MOUNT VERNON,GA,32.1832,-82.5667
MOUNT VERNON,IA,41.9398,-91.4508
MOUNT VERNON,IL,38.2933,-88.8923
MOUNT VERNON,IN,37.9618,-87.8682
MOUNT VERNON,KY,37.3983,-84.3379
MOUNT VERNON,ME,44.4615,-69.9868
MOUNT VERNON,MO,37.0646,-93.8241
MOUNT VERNON,NY,40.9112,-73.8288
MOUNT VERNON,OH,40.3707,-82.4813
MOUNT VERNON,OR,44.447,-119.097
MOUNT VERNON,SD,43.675,-98.1645
MOUNT VERNON,TX,33.154,-95.2178
MOUNT VERNON,VA,38.8309,-77.4323
MOUNT VERNON,WA,48.421,-122.313
MOUNT VICTORIA,MD,38.3436,-76.8846
MOUNT VICTORY,OH,40.5615,-83.4954
MOUNT VISION,NY,42.6107,-75.1026
MOUNT WASHINGTON,KY,38.0414,-85.5813
MOUNT WASHINGTON,NH,44.6956,-71.3874
MOUNT WILSON,CA,33.7866,-118.299
MOUNT WOLF,PA,39.9428,-76.5528
MOUNT ZION,GA,33.643,-85.1818
MOUNT ZION,WV,38.8286,-81.1321
MOUNTAIN,ND,48.6931,-97.8841
MOUNTAIN,WI,45.0957,-88.4789
MOUNTAIN,WV,39.1985,-81.0689
MOUNTAIN CENTER,CA,33.6401,-116.557
MOUNTAIN CITY,GA,34.9144,-83.4028
MOUNTAIN CITY,NV,41.0594,-115.53
MOUNTAIN CITY,TN,36.4517,-81.823
MOUNTAIN DALE,NY,41.8047,-74.6963
MOUNTAIN GROVE,MO,37.2657,-92.4327
MOUNTAIN HOME,AR,36.3367,-92.3807
MOUNTAIN HOME,ID,43.1562,-115.72
MOUNTAIN HOME,NC,35.3711,-82.4938
MOUNTAIN HOME,TN,36.2717,-82.5012
MOUNTAIN HOME,TX,30.1725,-99.485
MOUNTAIN HOME,UT,40.3207,-110.436
MOUNTAIN HOME A F B,ID,43.0093,-115.588
MOUNTAIN IRON,MN,47.455,-92.6862
MOUNTAIN LAKE,MN,43.9393,-94.9243
MOUNTAIN LAKES,NJ,40.8905,-74.4409
MOUNTAIN PARK,OK,34.6969,-98.9489
MOUNTAIN PASS,CA,34.84,-115.967
MOUNTAIN PINE,AR,34.6376,-93.2331
MOUNTAIN RANCH,CA,38.279,-120.536
MOUNTAIN REST,SC,34.8566,-83.1913
MOUNTAIN TOP,PA,41.1664,-75.9614
MOUNTAIN VIEW,AR,35.8208,-92.0389
MOUNTAIN VIEW,CA,37.4005,-122.073
MOUNTAIN VIEW,HI,19.5349,-155.126
MOUNTAIN VIEW,MO,36.9748,-91.7698
MOUNTAIN VIEW,OK,35.0872,-98.8068
MOUNTAIN VIEW,WY,41.2335,-110.337
MOUNTAIN VILLAGE,AK,62.3325,-164.287
MOUNTAINAIR,NM,34.6175,-106.277
MOUNTAINBURG,AR,35.6464,-94.1497
MOUNTAINHOME,PA,41.1458,-75.2941
MOUNTAINSIDE,NJ,40.6807,-74.3584
MOUNTAINVILLE,NY,41.4093,-74.083
MOUNTLAKE TERRACE,WA,47.7933,-122.308
MOUNTVILLE,PA,40.0388,-76.426
MOUNTVILLE,SC,34.3751,-81.9671
MOUSIE,KY,37.4191,-82.8858
MOUTH OF WILSON,VA,36.6575,-81.3675
MOUTHCARD,KY,37.3952,-82.3487
MOVILLE,IA,42.4449,-96.0694
MOWEAQUA,IL,39.5751,-88.8895
MOWRYSTOWN,OH,39.0388,-83.7505
MOXAHALA,OH,39.7403,-82.2484
MOXEE,WA,46.4102,-120.234
MOYERS,OK,34.4188,-95.3584
MOYIE SPRINGS,ID,48.696,-116.305
MOYOCK,NC,36.3991,-76.0647
MOZELLE,KY,36.9989,-83.3943
MOZIER,IL,39.1343,-90.6938
MT BALDY,CA,33.7866,-118.299
MT ZION,IL,39.8256,-88.9077
MUD BUTTE,SD,44.5898,-102.787
MUDDY,IL,37.802,-88.5487
MUENSTER,TX,33.6907,-97.345
MUIR,MI,43.0469,-84.9005
MUIR,PA,40.5926,-76.5161
MUKILTEO,WA,47.9124,-122.302
MUKWONAGO,WI,42.9759,-88.3297
MULBERRY,AR,35.5658,-94.1248
MULBERRY,FL,27.8446,-81.8359
MULBERRY,IN,40.3594,-86.6287
MULBERRY,KS,37.5426,-94.6611
MULBERRY,TN,35.1946,-86.4672
MULBERRY GROVE,IL,38.9361,-89.3137
MULDOON,TX,29.8283,-97.0731
MULDRAUGH,KY,37.9341,-86.082
MULDROW,OK,35.4701,-94.5397
MULE CREEK,NM,33.1071,-108.903
MULESHOE,TX,34.0924,-102.83
MULGA,AL,33.5363,-87.051
MULHALL,OK,36.0629,-97.4046
MULINO,OR,45.2014,-122.538
MULKEYTOWN,IL,37.9775,-89.0815
MULLAN,ID,47.4658,-115.766
MULLEN,NE,42.0421,-101.045
MULLENS,WV,37.5821,-81.4138
MULLETT LAKE,MI,45.5595,-84.5221
MULLICA HILL,NJ,39.7159,-75.235
MULLIKEN,MI,42.7242,-84.9162
MULLIN,TX,31.5519,-98.6392
MULLINS,SC,34.1593,-79.2732
MULLINVILLE,KS,37.5931,-99.3877
MULVANE,KS,37.3732,-97.4417
MUMFORD,NY,43.0026,-77.8646
MUMFORD,TX,31.0263,-96.533
MUNCIE,IL,40.1165,-87.8447
MUNCIE,IN,40.1966,-85.3884
MUNCY,PA,41.2443,-76.7405
MUNCY VALLEY,PA,41.4329,-76.5169
MUNDAY,TX,33.4951,-99.6423
MUNDAY,WV,39.0405,-81.3719
MUNDELEIN,IL,42.2525,-88.0273
MUNDEN,KS,39.8603,-97.4985
MUNDS PARK,AZ,34.9412,-111.641
MUNFORD,AL,33.4862,-85.9209
MUNFORD,TN,35.4631,-89.7118
MUNFORDVILLE,KY,37.292,-85.914
MUNGER,MI,43.5293,-83.7629
MUNICH,ND,48.6694,-98.8355
MUNISING,MI,46.4148,-86.4603
MUNITH,MI,42.3604,-84.2331
MUNNSVILLE,NY,42.9728,-75.6007
MUNROE FALLS,OH,41.1382,-81.4317
MUNSON,PA,40.9891,-78.4224
MUNSTER,IN,41.5505,-87.5026
MURCHISON,TX,32.2934,-95.7423
MURDO,SD,43.88,-100.757
MURDOCK,FL,26.902,-82
MURDOCK,IL,39.8,-88.1831
MURDOCK,KS,37.6198,-97.9631
MURDOCK,MN,45.282,-95.5128
MURDOCK,NE,40.9079,-96.2682
MURFREESBORO,AR,34.0504,-93.7543
MURFREESBORO,NC,36.4495,-77.052
MURFREESBORO,TN,35.8523,-86.401
MURPHY,ID,42.8384,-116.032
MURPHY,NC,35.1312,-84.0388
MURPHY,OR,42.308,-123.327
MURPHYS,CA,38.131,-120.454
MURPHYSBORO,IL,37.7822,-89.3968
MURRAY,IA,41.0267,-93.9257
MURRAY,ID,47.5012,-115.645
MURRAY,KY,36.6253,-88.2796
MURRAY,NE,40.9077,-95.9494
MURRAY CITY,OH,39.5055,-82.1711
MURRAYVILLE,GA,34.4454,-83.9065
MURRAYVILLE,IL,39.6757,-90.3239
MURRELLS INLET,SC,33.5296,-79.0482
MURRIETA,CA,33.5751,-117.201
MURRYSVILLE,PA,40.4233,-79.6633
MURTAUGH,ID,42.4769,-114.121
MUSCADINE,AL,33.7292,-85.3942
MUSCATINE,IA,41.4624,-91.0539
MUSCLE SHOALS,AL,34.745,-87.6411
MUSCODA,WI,43.1234,-90.4884
MUSCOTAH,KS,39.5295,-95.484
MUSE,OK,34.9436,-94.7458
MUSE,PA,40.2937,-80.2005
MUSELLA,GA,32.7868,-83.9792
MUSES MILLS,KY,38.3481,-83.7186
MUSKEGO,WI,42.888,-88.1327
MUSKEGON,MI,43.2271,-86.2594
MUSKOGEE,OK,35.756,-95.3546
MUSSELSHELL,MT,46.5153,-108.09
MUSTANG,OK,35.3904,-97.7599
MUSTOE,VA,38.386,-79.5592
MUTUAL,OK,36.4906,-99.2808
MYAKKA CITY,FL,27.3728,-82.2259
MYERS FLAT,CA,40.2623,-123.814
MYERSTOWN,PA,40.3683,-76.36
MYERSVILLE,MD,39.55,-77.5563
MYLO,ND,48.772,-99.8381
MYRA,KY,37.4706,-82.3488
MYRA,TX,33.6178,-97.309
MYRA,WV,38.2222,-82.1136
MYRTLE,MO,36.6929,-91.3971
MYRTLE,MS,34.513,-89.1335
MYRTLE BEACH,SC,33.6967,-78.8942
MYRTLE CREEK,OR,43.3004,-123.226
MYRTLE POINT,OR,43.02,-124.136
MYRTLEWOOD,AL,32.2516,-87.9494
MYSTIC,CT,41.4852,-72.0007
MYSTIC,GA,31.6209,-83.2498
MYSTIC,IA,40.7808,-92.9793
MYTON,UT,40.2001,-110.049
NAALEHU,HI,19.0521,-155.623
NABB,IN,38.5803,-85.5322
NACHES,WA,46.8058,-120.992
NACHUSA,IL,41.8316,-89.3896
NACO,AZ,31.3852,-109.92
NACOGDOCHES,TX,31.616,-94.6529
NADA,TX,29.6047,-96.5249
NADEAU,MI,45.6087,-87.5633
NAGEEZI,NM,36.7112,-107.975
NAGS HEAD,NC,36.0215,-75.6619
NAGUABO,PR,18.2214,-65.7783
NAHANT,MA,42.4273,-70.9224
NAHCOTTA,WA,46.5146,-123.769
NAHMA,MI,45.8424,-86.6558
NAHUNTA,GA,31.1583,-81.9545
NAKINA,NC,34.117,-78.6901
NAKNEK,AK,58.6554,-156.788
NALCREST,FL,27.8557,-81.4309
NALLEN,WV,38.0413,-81.0648
NAMPA,ID,43.5813,-116.559
NANAFALIA,AL,32.2683,-87.7953
NANCY,KY,37.0631,-84.7192
NANJEMOY,MD,38.4306,-77.1925
NANKIN,OH,40.9206,-82.2817
NANTICOKE,MD,38.3884,-75.6276
NANTICOKE,PA,41.2498,-76.0082
NANTUCKET,MA,41.2832,-70.0992
NANTY GLO,PA,40.3924,-78.8486
NANUET,NY,41.0977,-74.0109
NAOMA,WV,37.8772,-81.4812
NAPA,CA,38.2974,-122.293
NAPAKIAK,AK,60.3147,-163.119
NAPANOCH,NY,41.8014,-74.4201
NAPAVINE,WA,46.5793,-122.91
NAPER,NE,42.8799,-98.7813
NAPERVILLE,IL,41.7859,-88.1473
NAPIER,WV,38.706,-80.7369
NAPLES,FL,26.1474,-81.7955
NAPLES,ID,48.6948,-116.304
NAPLES,ME,43.9572,-70.6395
NAPLES,NC,35.3817,-82.4813
NAPLES,NY,42.6678,-77.4135
NAPLES,TX,33.1648,-94.6862
NAPOLEON,IN,39.2048,-85.327
NAPOLEON,MI,42.1643,-84.2458
NAPOLEON,MO,39.0379,-94.0385
NAPOLEON,ND,46.4649,-99.6568
NAPOLEON,OH,41.3556,-84.123
NAPOLEONVILLE,LA,29.9084,-91.0643
NAPONEE,NE,40.0748,-99.1373
NAPPANEE,IN,41.5747,-85.9727
NARA VISA,NM,35.6351,-103.224
NARANJITO,PR,18.298,-66.2298
NARBERTH,PA,40.0209,-75.26
NARDIN,OK,36.8182,-97.4301
NARKA,KS,39.9607,-97.4286
NARRAGANSETT,RI,41.3772,-71.4978
NARROWS,VA,37.342,-80.7629
NARROWSBURG,NY,41.5959,-74.9623
NARUNA,VA,37.2458,-79.1335
NARVON,PA,40.1203,-75.9612
NASELLE,WA,46.3422,-123.803
NASH,OK,36.6649,-98.0517
NASH,TX,33.4064,-94.2231
NASHOBA,OK,34.4188,-95.3584
NASHOTAH,WI,43.1091,-88.4025
NASHPORT,OH,40.0639,-82.0996
NASHUA,IA,42.9851,-92.4755
NASHUA,MN,46.3262,-96.528
NASHUA,MT,48.2161,-106.321
NASHUA,NH,42.7578,-71.4639
NASHVILLE,AR,34.0249,-93.9422
NASHVILLE,GA,31.1998,-83.2182
NASHVILLE,IL,38.3314,-89.3674
NASHVILLE,IN,39.1806,-86.2262
NASHVILLE,KS,37.471,-98.3916
NASHVILLE,MI,42.6211,-85.1974
NASHVILLE,NC,36.0205,-77.9828
NASHVILLE,OH,40.5933,-82.1168
NASHVILLE,TN,36.1589,-86.7821
NASHWAUK,MN,47.4412,-93.2437
NASON,IL,38.1654,-88.9676
NASSAU,DE,38.7256,-75.3534
NASSAU,NY,42.5657,-73.629
NASSAWADOX,VA,37.4695,-75.879
NATALBANY,LA,30.5312,-90.476
NATALIA,TX,29.2,-98.8471
NATCHEZ,LA,31.6904,-93.0725
NATCHEZ,MS,31.5547,-91.3853
NATCHITOCHES,LA,31.7253,-93.0982
NATHALIE,VA,36.8117,-78.9625
NATHROP,CO,38.7479,-106.251
NATICK,MA,42.4464,-71.4594
NATIONAL CITY,CA,32.6695,-117.095
NATIONAL CITY,MI,44.2808,-83.7175
NATIONAL MINE,MI,46.6041,-87.6148
NATIONAL PARK,NJ,39.7797,-75.2184
NATIONAL STOCK YARDS,IL,38.6516,-90.1639
NATOMA,KS,39.2279,-98.9454
NATRONA,WY,42.9662,-106.807
NATRONA HEIGHTS,PA,40.4344,-80.0248
NATURAL BRIDGE,AL,34.0934,-87.6008
NATURAL BRIDGE,NY,44.054,-75.5145
NATURAL BRIDGE,VA,37.6772,-79.5508
NATURAL BRIDGE STATION,VA,37.598,-79.525
NATURAL DAM,AR,35.6806,-94.4042
NATURITA,CO,38.2694,-108.575
NAUBINWAY,MI,46.1095,-85.3459
NAUGATUCK,CT,41.491,-73.053
NAUGATUCK,WV,37.7431,-82.108
NAUVOO,AL,33.8855,-87.4696
NAUVOO,IL,40.4326,-91.2083
NAVAJO,NM,35.4809,-108.177
NAVAJO DAM,NM,36.8689,-107.653
NAVAL AIR STATION/ JRB,TX,32.7667,-97.4272
NAVARRE,FL,30.4277,-86.9271
NAVARRE,MN,45.0159,-93.4719
NAVARRE,OH,40.7086,-81.5358
NAVARRO,CA,39.1281,-123.486
NAVASOTA,TX,30.3885,-96.0884
NAVESINK,NJ,40.4023,-74.0273
NAYLOR,GA,30.899,-83.1285
NAYLOR,MO,36.661,-90.8508
NAYTAHWAUSH,MN,47.3252,-95.8092
NAZARETH,KY,37.7569,-85.4467
NAZARETH,MI,42.2454,-85.5299
NAZARETH,PA,40.7376,-75.2729
NAZARETH,TX,34.5429,-102.096
NAZLINI,AZ,35.2375,-109.523
NEAH BAY,WA,48.328,-124.615
NEAL,KS,37.8883,-96.2421
NEAPOLIS,OH,41.492,-83.8706
NEAVITT,MD,38.7951,-76.1528
NEBO,IL,39.443,-90.7877
NEBO,KY,37.3645,-87.6519
NEBO,NC,35.6691,-81.9066
NEBO,WV,38.4658,-81.0507
NEBRASKA,IN,39.0013,-85.6199
NEBRASKA CITY,NE,40.7077,-95.9077
NECEDAH,WI,44.0226,-90.1306
NECHE,ND,48.9438,-97.5126
NECHES,TX,31.7942,-95.662
NECK CITY,MO,37.2524,-94.4316
NEDERLAND,CO,40.0007,-105.496
NEDERLAND,TX,29.9922,-94.1954
NEDROW,NY,42.9511,-76.1798
NEEDHAM,AL,32.0042,-88.2007
NEEDHAM,IN,39.5605,-85.9656
NEEDHAM,MA,42.2798,-71.2501
NEEDHAM HEIGHTS,MA,42.3001,-71.2632
NEEDLES,CA,34.6421,-115.559
NEEDMORE,PA,39.9438,-78.1223
NEEDVILLE,TX,29.4235,-95.7717
NEELY,MS,31.2102,-88.7548
NEELYTON,PA,40.4025,-77.967
NEELYVILLE,MO,36.7125,-90.407
NEENAH,WI,44.171,-88.4746
NEESES,SC,33.5256,-81.1213
NEFFS,OH,40.0284,-80.8245
NEFFS,PA,40.6967,-75.6116
NEGAUNEE,MI,46.4949,-87.7995
NEGLEY,OH,40.763,-80.5721
NEGREET,LA,31.4489,-93.6212
NEHALEM,OR,45.6519,-123.854
NEHAWKA,NE,40.8568,-96.0154
NEIHART,MT,47.2939,-111.154
NEILLSVILLE,WI,44.6881,-90.6694
NEILTON,WA,47.3877,-123.89
NEKOMA,KS,38.5229,-99.3096
NEKOMA,ND,48.7718,-98.4641
NEKOOSA,WI,44.3,-89.9208
NELIGH,NE,42.2169,-98.1318
NELLIS,WV,37.9971,-81.717
NELLIS AFB,NV,35.9279,-114.972
NELLISTON,NY,42.9379,-74.6117
NELLYSFORD,VA,37.8184,-78.8931
NELSON,CA,39.5563,-121.804
NELSON,GA,34.2429,-84.4583
NELSON,IL,41.7973,-89.5995
NELSON,MN,45.9356,-95.2398
NELSON,MO,39.0293,-92.9929
NELSON,NE,40.201,-98.0684
NELSON,NH,42.8966,-72.0917
NELSON,PA,41.977,-77.2453
NELSON,VA,36.5895,-78.6775
NELSON,WI,44.4736,-91.9105
NELSONIA,VA,37.8169,-75.5832
NELSONVILLE,OH,39.3572,-82.0455
NELSONVILLE,WI,44.4902,-89.3109
NEMACOLIN,PA,39.8779,-79.9258
NEMAHA,IA,42.5097,-95.1044
NEMAHA,NE,40.3394,-95.6766
NEMO,SD,44.3727,-103.754
NEMO,TX,32.2348,-97.6654
NEMOURS,WV,37.4164,-81.1058
NENANA,AK,64.1175,-153.451
NENZEL,NE,42.5426,-101.126
NEODESHA,KS,37.5608,-95.6684
NEOGA,IL,39.2903,-88.2413
NEOLA,IA,41.3908,-95.5831
NEOLA,UT,40.3207,-110.436
NEOLA,WV,37.9756,-80.4269
NEON,KY,37.1876,-82.711
NEOPIT,WI,44.8689,-88.6186
NEOSHO,MO,36.9045,-94.3723
NEOSHO,WI,43.2898,-88.534
NEOSHO FALLS,KS,37.9982,-95.6221
NEOSHO RAPIDS,KS,38.4133,-96.1039
NEOTSU,OR,44.9982,-123.975
NEPHI,UT,39.7579,-111.842
NEPONSET,IL,41.3384,-89.7963
NEPTUNE,NJ,40.2007,-74.0371
NEPTUNE BEACH,FL,30.316,-81.408
NERINX,KY,37.6603,-85.3932
NERSTRAND,MN,44.3274,-93.2422
NESBIT,MS,34.8751,-89.9859
NESCONSET,NY,40.8467,-73.1468
NESCOPECK,PA,41.049,-76.1892
NESHANIC STATION,NJ,40.4926,-74.7266
NESHKORO,WI,43.9221,-89.311
NESKOWIN,OR,45.097,-123.943
NESMITH,SC,33.5984,-79.7094
NESPELEM,WA,48.1434,-119.009
NESQUEHONING,PA,40.9332,-75.7638
NESS CITY,KS,38.4553,-99.9057
NETARTS,OR,45.434,-123.946
NETAWAKA,KS,39.6015,-95.7163
NETCONG,NJ,40.8978,-74.7002
NETT LAKE,MN,48.0817,-93.0834
NETTIE,WV,38.3184,-80.8342
NETTLETON,MS,34.1618,-88.4721
NEVADA,IA,42.0021,-93.5039
NEVADA,MO,37.7765,-94.3866
NEVADA,OH,40.8372,-83.1501
NEVADA,TX,33.0732,-96.4284
NEVADA CITY,CA,39.2996,-120.888
NEVERSINK,NY,41.8657,-74.609
NEVILLE,OH,38.8156,-84.2049
NEVIS,MN,46.9434,-94.8441
NEVISDALE,KY,36.7803,-84.1168
NEW ALBANY,IN,38.3067,-85.8211
NEW ALBANY,KS,37.569,-95.9379
NEW ALBANY,MS,34.4887,-88.9636
NEW ALBANY,OH,40.0851,-82.8143
NEW ALBANY,PA,41.5996,-76.4425
NEW ALBIN,IA,43.4575,-91.354
NEW ALEXANDRIA,PA,40.3967,-79.444
NEW ALMADEN,CA,37.1894,-121.705
NEW ATHENS,IL,38.308,-89.9217
NEW ATHENS,OH,40.1839,-80.9959
NEW AUBURN,MN,44.6735,-94.2293
NEW AUBURN,WI,45.1182,-91.4867
NEW AUGUSTA,MS,31.1719,-88.9916
NEW BADEN,IL,38.5133,-89.5873
NEW BADEN,TX,31.0263,-96.533
NEW BALTIMORE,MI,42.6871,-82.7443
NEW BALTIMORE,NY,42.4442,-73.7882
NEW BALTIMORE,PA,39.9828,-78.7719
NEW BAVARIA,OH,41.1943,-84.1414
NEW BEDFORD,IL,41.5122,-89.7199
NEW BEDFORD,MA,41.6359,-70.9534
NEW BEDFORD,PA,40.9897,-80.3084
NEW BERLIN,IL,39.7681,-89.8549
NEW BERLIN,NY,42.6318,-75.3851
NEW BERLIN,PA,40.8827,-76.9847
NEW BERLIN,WI,42.973,-88.1286
NEW BERLINVILLE,PA,40.3397,-75.6302
NEW BERN,NC,35.1184,-77.0917
NEW BETHLEHEM,PA,41.127,-79.4079
NEW BLAINE,AR,35.2642,-93.452
NEW BLOOMFIELD,MO,38.7305,-92.0804
NEW BLOOMFIELD,PA,40.4058,-77.134
NEW BLOOMINGTON,OH,40.5992,-83.3087
NEW BOSTON,IL,41.2381,-90.9871
NEW BOSTON,MI,42.1352,-83.3904
NEW BOSTON,MO,39.8972,-92.9838
NEW BOSTON,NH,42.9035,-71.7759
NEW BOSTON,TX,33.4211,-94.372
NEW BRAINTREE,MA,42.3209,-72.1286
NEW BRAUNFELS,TX,29.7034,-98.1243
NEW BREMEN,OH,40.5047,-84.2145
NEW BRIGHTON,PA,40.7122,-80.3218
NEW BRITAIN,CT,41.6698,-72.7839
NEW BROCKTON,AL,31.3983,-85.9279
NEW BRUNSWICK,NJ,40.4872,-74.4399
NEW BUFFALO,MI,41.7927,-86.746
NEW BUFFALO,PA,40.4553,-76.9709
NEW BURNSIDE,IL,37.578,-88.7454
NEW CAMBRIA,KS,38.9054,-97.5157
NEW CAMBRIA,MO,39.7795,-92.7576
NEW CANAAN,CT,41.1465,-73.4954
NEW CANEY,TX,30.2793,-95.4363
NEW CANTON,IL,39.6204,-90.9679
NEW CANTON,VA,37.5632,-78.5364
NEW CARLISLE,IN,41.7012,-86.4555
NEW CARLISLE,OH,39.9592,-83.9869
NEW CASTLE,AL,33.6508,-86.7697
NEW CASTLE,CO,39.5974,-107.566
NEW CASTLE,DE,39.6643,-75.5639
NEW CASTLE,IN,39.9249,-85.3669
NEW CASTLE,KY,38.4274,-85.1871
NEW CASTLE,NH,43.0649,-70.7216
NEW CASTLE,PA,40.9957,-80.347
NEW CASTLE,VA,37.499,-80.1386
NEW CENTURY,KS,38.8249,-94.8992
NEW CHURCH,VA,37.9281,-75.5265
NEW CITY,NY,41.1495,-73.9883
NEW COLUMBIA,PA,41.048,-76.9039
NEW CONCORD,KY,36.5621,-88.1505
NEW CONCORD,OH,40.0243,-81.767
NEW CREEK,WV,39.3205,-79.0459
NEW CUMBERLAND,PA,40.2639,-76.8981
NEW CUMBERLAND,WV,40.522,-80.5717
NEW CUYAMA,CA,34.9223,-119.59
NEW DEAL,TX,33.7296,-101.836
NEW DERRY,PA,40.3494,-79.3225
NEW DOUGLAS,IL,38.8921,-89.7146
NEW DURHAM,NH,43.4595,-71.1191
NEW EAGLE,PA,40.2828,-80.1739
NEW EDINBURG,AR,33.8842,-92.2144
NEW EFFINGTON,SD,45.6164,-96.8494
NEW EGYPT,NJ,40.0829,-74.4987
NEW ELLENTON,SC,33.413,-81.6899
NEW ENGLAND,ND,46.4594,-102.596
NEW ENTERPRISE,PA,40.1939,-78.4267
NEW ERA,MI,43.5367,-86.3229
NEW FAIRFIELD,CT,41.4867,-73.491
NEW FLORENCE,MO,38.8926,-91.4534
NEW FLORENCE,PA,40.3262,-79.1019
NEW FRANKEN,WI,44.5714,-87.8333
NEW FRANKLIN,MO,39.0955,-92.706
NEW FREEDOM,PA,39.867,-76.6333
NEW FREEPORT,PA,39.8706,-80.2113
NEW GALILEE,PA,40.8336,-80.3844
NEW GENEVA,PA,39.9321,-79.6522
NEW GERMANTOWN,PA,40.4068,-77.2926
NEW GERMANY,MN,44.8996,-93.9708
NEW GLARUS,WI,42.8163,-89.6513
